,City,Building,AC,num_AC_modules,ABC,num_ABC_modules,Furnace,num_Furnace_modules,PrimeMover,num_PM_modules,PV Module,num_PV_modules,BES,num_BES_modules
241,seattle,hospital,AC3,40,,0,F4,11,,0,Silevo_Triex_U300_Black__2014_,2235,,0
242,seattle,large_hotel,AC3,10,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,882,,0
243,seattle,large_office,AC3,34,,0,F4,25,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
244,seattle,medium_office,AC3,6,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,990,Li3,3
245,seattle,midrise_apartment,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,3
246,seattle,outpatient_healthcare,AC3,8,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
247,seattle,primary_school,AC3,7,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,26
248,seattle,quick_service_restaurant,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
249,seattle,secondary_school,AC3,39,,0,F4,22,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,18
250,seattle,small_hotel,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
251,seattle,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,3
252,seattle,stand_alone_retail,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,8
253,seattle,strip_mall,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,7
254,seattle,supermarket,AC3,3,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
255,seattle,warehouse,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,20
