,City,Building,PM_id,alpha_CHP,beta_ABC,GHG_int_100,energy_demand_int,technology,GHG_int_100_ces,percent_change_GHG_int_100
9820,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9821,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9822,fairbanks,warehouse,MT3,1.0,0.0,60623.384980212875,224.09232760367587,Microturbine,50600.86681309829,19.807008848552382
9823,fairbanks,warehouse,MT3,1.0,1.0,60575.39160851099,224.09232760367587,Microturbine,50600.86681309829,19.712161912670517
9824,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9825,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9826,fairbanks,warehouse,MT4,1.0,0.0,63025.21070039125,224.09232760367587,Microturbine,50600.86681309829,24.553618682431065
9827,fairbanks,warehouse,MT4,1.0,1.0,62973.01889637694,224.09232760367587,Microturbine,50600.86681309829,24.450474591625085
9828,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9829,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9830,fairbanks,warehouse,MT5,1.0,0.0,60055.36768936675,224.09232760367587,Microturbine,50600.86681309829,18.68446426261835
9831,fairbanks,warehouse,MT5,1.0,1.0,60007.85218189114,224.09232760367587,Microturbine,50600.86681309829,18.59056170626271
9832,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9833,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9834,fairbanks,warehouse,MT6,1.0,0.0,60650.851644495015,224.09232760367587,Microturbine,50600.86681309829,19.861289863902556
9835,fairbanks,warehouse,MT6,1.0,1.0,60602.82365585704,224.09232760367587,Microturbine,50600.86681309829,19.766374516275466
9836,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9837,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9838,fairbanks,warehouse,FC1,1.0,0.0,33496.214757130394,224.09232760367587,Fuel Cell,50600.86681309829,-33.80308111943306
9839,fairbanks,warehouse,FC1,1.0,1.0,33482.048904854164,224.09232760367587,Fuel Cell,50600.86681309829,-33.831076395341185
9840,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9841,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9842,fairbanks,warehouse,FC2,1.0,0.0,43086.29853853197,224.09232760367587,Fuel Cell,50600.86681309829,-14.850671041510969
9843,fairbanks,warehouse,FC2,1.0,1.0,43069.796275349356,224.09232760367587,Fuel Cell,50600.86681309829,-14.883283651179429
9844,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9845,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9846,fairbanks,warehouse,FC3,1.0,0.0,39901.805446836835,224.09232760367587,Fuel Cell,50600.86681309829,-21.144027840036824
9847,fairbanks,warehouse,FC3,1.0,1.0,39884.0552365925,224.09232760367587,Fuel Cell,50600.86681309829,-21.17910670599755
9848,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9849,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9850,fairbanks,warehouse,FC4,1.0,0.0,35949.961035289954,224.09232760367587,Fuel Cell,50600.86681309829,-28.953863244919503
9851,fairbanks,warehouse,FC4,1.0,1.0,35933.06420777412,224.09232760367587,Fuel Cell,50600.86681309829,-28.987255612639697
9852,fairbanks,warehouse,None,0.0,0.0,50600.86681309828,224.09232760367587,None,50600.86681309829,-2.8758233099279664e-14
9853,fairbanks,warehouse,None,0.0,1.0,50646.1347196263,224.09232760367587,None,50600.86681309829,0.08946073334121639
9854,fairbanks,warehouse,FC5,1.0,0.0,38912.010597288936,224.09232760367587,Fuel Cell,50600.86681309829,-23.10011063443608
9855,fairbanks,warehouse,FC5,1.0,1.0,38894.260387044604,224.09232760367587,Fuel Cell,50600.86681309829,-23.135189500396805
9856,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9857,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9858,helena,full_service_restaurant,RE1,1.0,0.0,280641.6718373509,1111.6772338833434,Reciprocating Engine,291484.1268768332,-3.7197411590319
9859,helena,full_service_restaurant,RE1,1.0,1.0,277481.65139704314,1111.6772338833434,Reciprocating Engine,291484.1268768332,-4.803855232126181
9860,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9861,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9862,helena,full_service_restaurant,RE2,1.0,0.0,315096.0037547163,1111.6772338833434,Reciprocating Engine,291484.1268768332,8.1005703915604
9863,helena,full_service_restaurant,RE2,1.0,1.0,314661.9020187078,1111.6772338833434,Reciprocating Engine,291484.1268768332,7.951642303894099
9864,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9865,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9866,helena,full_service_restaurant,RE3,1.0,0.0,303876.0565619978,1111.6772338833434,Reciprocating Engine,291484.1268768332,4.251322299413172
9867,helena,full_service_restaurant,RE3,1.0,1.0,301848.1685567225,1111.6772338833434,Reciprocating Engine,291484.1268768332,3.555611000481218
9868,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9869,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9870,helena,full_service_restaurant,RE4,1.0,0.0,289959.90098834026,1111.6772338833434,Reciprocating Engine,291484.1268768332,-0.5229190024254766
9871,helena,full_service_restaurant,RE4,1.0,1.0,290098.4969072298,1111.6772338833434,Reciprocating Engine,291484.1268768332,-0.47537064348923563
9872,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9873,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9874,helena,full_service_restaurant,RE5,1.0,0.0,289192.71483327384,1111.6772338833434,Reciprocating Engine,291484.1268768332,-0.786118979483093
9875,helena,full_service_restaurant,RE5,1.0,1.0,290483.46971539303,1111.6772338833434,Reciprocating Engine,291484.1268768332,-0.3432973082143182
9876,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9877,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9878,helena,full_service_restaurant,GT1,1.0,0.0,389329.41087292624,1111.6772338833434,Gas Turbine,291484.1268768332,33.56796304638489
9879,helena,full_service_restaurant,GT1,1.0,1.0,383926.41953143134,1111.6772338833434,Gas Turbine,291484.1268768332,31.714348786361075
9880,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9881,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9882,helena,full_service_restaurant,GT2,1.0,0.0,368826.435374899,1111.6772338833434,Gas Turbine,291484.1268768332,26.533969217043108
9883,helena,full_service_restaurant,GT2,1.0,1.0,364035.6092218185,1111.6772338833434,Gas Turbine,291484.1268768332,24.890371603542576
9884,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9885,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9886,helena,full_service_restaurant,GT3,1.0,0.0,348179.7743709439,1111.6772338833434,Gas Turbine,291484.1268768332,19.450680934700593
9887,helena,full_service_restaurant,GT3,1.0,1.0,345696.3998390697,1111.6772338833434,Gas Turbine,291484.1268768332,18.59870502833381
9888,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9889,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9890,helena,full_service_restaurant,GT4,1.0,0.0,361848.42470296193,1111.6772338833434,Gas Turbine,291484.1268768332,24.14001015426174
9891,helena,full_service_restaurant,GT4,1.0,1.0,358956.94004547823,1111.6772338833434,Gas Turbine,291484.1268768332,23.148023150212808
9892,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9893,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9894,helena,full_service_restaurant,GT5,1.0,0.0,339376.32785777736,1111.6772338833434,Gas Turbine,291484.1268768332,16.430466212378363
9895,helena,full_service_restaurant,GT5,1.0,1.0,336400.82131724677,1111.6772338833434,Gas Turbine,291484.1268768332,15.40965366508384
9896,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9897,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9898,helena,full_service_restaurant,GT6,1.0,0.0,325019.3356912806,1111.6772338833434,Gas Turbine,291484.1268768332,11.50498628304989
9899,helena,full_service_restaurant,GT6,1.0,1.0,323826.3033922413,1111.6772338833434,Gas Turbine,291484.1268768332,11.095690479596612
9900,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9901,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9902,helena,full_service_restaurant,MT1,1.0,0.0,904859.8083652607,1111.6772338833434,Microturbine,291484.1268768332,210.43193262719578
9903,helena,full_service_restaurant,MT1,1.0,1.0,882416.4868933421,1111.6772338833434,Microturbine,291484.1268768332,202.73226070598614
9904,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9905,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9906,helena,full_service_restaurant,MT2,1.0,0.0,345567.7609144369,1111.6772338833434,Microturbine,291484.1268768332,18.55457263388368
9907,helena,full_service_restaurant,MT2,1.0,1.0,340469.2173774837,1111.6772338833434,Microturbine,291484.1268768332,16.80540584679906
9908,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9909,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9910,helena,full_service_restaurant,MT3,1.0,0.0,364738.983550114,1111.6772338833434,Microturbine,291484.1268768332,25.131679538843173
9911,helena,full_service_restaurant,MT3,1.0,1.0,362168.36497499305,1111.6772338833434,Microturbine,291484.1268768332,24.249772656755166
9912,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9913,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9914,helena,full_service_restaurant,MT4,1.0,0.0,371138.4811048835,1111.6772338833434,Microturbine,291484.1268768332,27.327167033595718
9915,helena,full_service_restaurant,MT4,1.0,1.0,367136.6356286303,1111.6772338833434,Microturbine,291484.1268768332,25.95424648415387
9916,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9917,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9918,helena,full_service_restaurant,MT5,1.0,0.0,356524.4450983457,1111.6772338833434,Microturbine,291484.1268768332,22.313502597345654
9919,helena,full_service_restaurant,MT5,1.0,1.0,353928.58185884595,1111.6772338833434,Microturbine,291484.1268768332,21.422934981429943
9920,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9921,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9922,helena,full_service_restaurant,MT6,1.0,0.0,364986.5260364419,1111.6772338833434,Microturbine,291484.1268768332,25.216604398725007
9923,helena,full_service_restaurant,MT6,1.0,1.0,362408.5164905422,1111.6772338833434,Microturbine,291484.1268768332,24.332161882584483
9924,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9925,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9926,helena,full_service_restaurant,FC1,1.0,0.0,115554.4135235111,1111.6772338833434,Fuel Cell,291484.1268768332,-60.35653304293353
9927,helena,full_service_restaurant,FC1,1.0,1.0,120016.62344433395,1111.6772338833434,Fuel Cell,291484.1268768332,-58.82567440969193
9928,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9929,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9930,helena,full_service_restaurant,FC2,1.0,0.0,216556.847418028,1111.6772338833434,Fuel Cell,291484.1268768332,-25.705440725582218
9931,helena,full_service_restaurant,FC2,1.0,1.0,226807.7488006451,1111.6772338833434,Fuel Cell,291484.1268768332,-22.188644976718464
9932,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9933,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9934,helena,full_service_restaurant,FC3,1.0,0.0,188022.74849014537,1111.6772338833434,Fuel Cell,291484.1268768332,-35.49468696468865
9935,helena,full_service_restaurant,FC3,1.0,1.0,193447.09122707852,1111.6772338833434,Fuel Cell,291484.1268768332,-33.633747641833104
9936,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9937,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9938,helena,full_service_restaurant,FC4,1.0,0.0,142370.49181009328,1111.6772338833434,Fuel Cell,291484.1268768332,-51.156691331513905
9939,helena,full_service_restaurant,FC4,1.0,1.0,146439.21442018432,1111.6772338833434,Fuel Cell,291484.1268768332,-49.76082711973462
9940,helena,full_service_restaurant,None,0.0,0.0,291484.1268768333,1111.6772338833434,None,291484.1268768332,3.993882036538002e-14
9941,helena,full_service_restaurant,None,0.0,1.0,301149.1582829415,1111.6772338833434,None,291484.1268768332,3.3158002494565526
9942,helena,full_service_restaurant,FC5,1.0,0.0,179803.72093642937,1111.6772338833434,Fuel Cell,291484.1268768332,-38.31440399071695
9943,helena,full_service_restaurant,FC5,1.0,1.0,183415.53534846575,1111.6772338833434,Fuel Cell,291484.1268768332,-37.075292121835474
9944,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9945,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9946,helena,hospital,RE1,1.0,0.0,138220.89260020969,412.4031801112634,Reciprocating Engine,158885.01758863215,-13.005710231233872
9947,helena,hospital,RE1,1.0,1.0,173022.08170507604,412.4031801112634,Reciprocating Engine,158885.01758863215,8.897669730601056
9948,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9949,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9950,helena,hospital,RE2,1.0,0.0,149119.9074452771,412.4031801112634,Reciprocating Engine,158885.01758863215,-6.1460232635891625
9951,helena,hospital,RE2,1.0,1.0,206738.9280220293,412.4031801112634,Reciprocating Engine,158885.01758863215,30.118579561287074
9952,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9953,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9954,helena,hospital,RE3,1.0,0.0,143173.14070061187,412.4031801112634,Reciprocating Engine,158885.01758863215,-9.888834785353879
9955,helena,hospital,RE3,1.0,1.0,209079.5003174041,412.4031801112634,Reciprocating Engine,158885.01758863215,31.59170291230987
9956,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9957,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9958,helena,hospital,RE4,1.0,0.0,139992.44446715646,412.4031801112634,Reciprocating Engine,158885.01758863215,-11.890720351235569
9959,helena,hospital,RE4,1.0,1.0,214022.4308543935,412.4031801112634,Reciprocating Engine,158885.01758863215,34.70271401455683
9960,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9961,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9962,helena,hospital,RE5,1.0,0.0,143193.46994717116,412.4031801112634,Reciprocating Engine,158885.01758863215,-9.876039842905666
9963,helena,hospital,RE5,1.0,1.0,220080.76102575645,412.4031801112634,Reciprocating Engine,158885.01758863215,38.51574199120881
9964,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9965,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9966,helena,hospital,GT1,1.0,0.0,211004.07259367188,412.4031801112634,Gas Turbine,158885.01758863215,32.803001690178704
9967,helena,hospital,GT1,1.0,1.0,230059.33005879307,412.4031801112634,Gas Turbine,158885.01758863215,44.79611328390807
9968,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9969,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9970,helena,hospital,GT2,1.0,0.0,196537.86142154477,412.4031801112634,Gas Turbine,158885.01758863215,23.698171422556204
9971,helena,hospital,GT2,1.0,1.0,220529.9727183496,412.4031801112634,Gas Turbine,158885.01758863215,38.79846952550421
9972,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9973,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9974,helena,hospital,GT3,1.0,0.0,175900.44730721737,412.4031801112634,Gas Turbine,158885.01758863215,10.709272640570632
9975,helena,hospital,GT3,1.0,1.0,218568.08011172526,412.4031801112634,Gas Turbine,158885.01758863215,37.56368185552776
9976,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9977,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9978,helena,hospital,GT4,1.0,0.0,185544.58808863538,412.4031801112634,Gas Turbine,158885.01758863215,16.779159485652258
9979,helena,hospital,GT4,1.0,1.0,224920.98500535422,412.4031801112634,Gas Turbine,158885.01758863215,41.56211102779699
9980,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9981,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9982,helena,hospital,GT5,1.0,0.0,168689.02305280563,412.4031801112634,Gas Turbine,158885.01758863215,6.170503432587295
9983,helena,hospital,GT5,1.0,1.0,226378.38629703346,412.4031801112634,Gas Turbine,158885.01758863215,42.479378945060645
9984,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9985,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9986,helena,hospital,GT6,1.0,0.0,163729.79996632217,412.4031801112634,Gas Turbine,158885.01758863215,3.049238028366906
9987,helena,hospital,GT6,1.0,1.0,228594.2236682852,412.4031801112634,Gas Turbine,158885.01758863215,43.87399588558851
9988,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9989,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9990,helena,hospital,MT1,1.0,0.0,581445.7116950727,412.4031801112634,Microturbine,158885.01758863215,265.95376991459875
9991,helena,hospital,MT1,1.0,1.0,457059.3681474642,412.4031801112634,Microturbine,158885.01758863215,187.66675114127673
9992,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9993,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9994,helena,hospital,MT2,1.0,0.0,184030.56131194532,412.4031801112634,Microturbine,158885.01758863215,15.826252282903905
9995,helena,hospital,MT2,1.0,1.0,203198.37994981365,412.4031801112634,Microturbine,158885.01758863215,27.890208298879916
9996,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
9997,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
9998,helena,hospital,MT3,1.0,0.0,186233.6281926822,412.4031801112634,Microturbine,158885.01758863215,17.21283165594512
9999,helena,hospital,MT3,1.0,1.0,227702.9346441729,412.4031801112634,Microturbine,158885.01758863215,43.31303108372158
10000,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10001,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10002,helena,hospital,MT4,1.0,0.0,195008.45197495827,412.4031801112634,Microturbine,158885.01758863215,22.73558258328233
10003,helena,hospital,MT4,1.0,1.0,225855.7183430494,412.4031801112634,Microturbine,158885.01758863215,42.150419070859485
10004,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10005,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10006,helena,hospital,MT5,1.0,0.0,181329.57397066258,412.4031801112634,Microturbine,158885.01758863215,14.126288760681913
10007,helena,hospital,MT5,1.0,1.0,222941.83215103738,412.4031801112634,Microturbine,158885.01758863215,40.31646000018339
10008,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10009,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10010,helena,hospital,MT6,1.0,0.0,186408.28586037716,412.4031801112634,Microturbine,158885.01758863215,17.32275874054108
10011,helena,hospital,MT6,1.0,1.0,227817.98725248274,412.4031801112634,Microturbine,158885.01758863215,43.38544358054222
10012,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10013,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10014,helena,hospital,FC1,1.0,0.0,11767.802543776907,412.4031801112634,Fuel Cell,158885.01758863215,-92.59351024887394
10015,helena,hospital,FC1,1.0,1.0,110448.64202440518,412.4031801112634,Fuel Cell,158885.01758863215,-30.485174939296776
10016,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10017,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10018,helena,hospital,FC2,1.0,0.0,105304.26117805907,412.4031801112634,Fuel Cell,158885.01758863215,-33.722976038746815
10019,helena,hospital,FC2,1.0,1.0,199911.5496077889,412.4031801112634,Fuel Cell,158885.01758863215,25.821523414736436
10020,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10021,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10022,helena,hospital,FC3,1.0,0.0,75240.8500249718,412.4031801112634,Fuel Cell,158885.01758863215,-52.64446505599587
10023,helena,hospital,FC3,1.0,1.0,178845.86414441327,412.4031801112634,Fuel Cell,158885.01758863215,12.563076656769221
10024,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10025,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10026,helena,hospital,FC4,1.0,0.0,29337.885921124674,412.4031801112634,Fuel Cell,158885.01758863215,-81.53514638045787
10027,helena,hospital,FC4,1.0,1.0,124350.6763707334,412.4031801112634,Fuel Cell,158885.01758863215,-21.735429647187576
10028,helena,hospital,None,0.0,0.0,158885.0175886321,412.4031801112634,None,158885.01758863215,-3.663508479079655e-14
10029,helena,hospital,None,0.0,1.0,236829.41598571013,412.4031801112634,None,158885.01758863215,49.0571103430804
10030,helena,hospital,FC5,1.0,0.0,62904.14711234762,412.4031801112634,Fuel Cell,158885.01758863215,-60.40901271433143
10031,helena,hospital,FC5,1.0,1.0,163916.77605907968,412.4031801112634,Fuel Cell,158885.01758863215,3.1669181567989084
10032,helena,large_hotel,None,0.0,0.0,118992.96620231088,413.8383120370617,None,118992.9662023109,-1.2229223031238504e-14
10033,helena,large_hotel,None,0.0,1.0,155076.89385659684,413.8383120370617,None,118992.9662023109,30.3244206829304
10034,helena,large_hotel,RE1,1.0,0.0,112404.05532333229,413.8383120370617,Reciprocating Engine,118992.9662023109,-5.537227190198955
10035,helena,large_hotel,RE1,1.0,1.0,147314.50171709695,413.8383120370617,Reciprocating Engine,118992.9662023109,23.8010164959112
10036,helena,large_hotel,None,0.0,0.0,118992.96620231088,413.8383120370617,None,118992.9662023109,-1.2229223031238504e-14
10037,helena,large_hotel,None,0.0,1.0,155076.89385659684,413.8383120370617,None,118992.9662023109,30.3244206829304
10038,helena,large_hotel,RE2,1.0,0.0,119713.35586895338,413.8383120370617,Reciprocating Engine,118992.9662023109,0.6054052517841126
10039,helena,large_hotel,RE2,1.0,1.0,151140.7445819645,413.8383120370617,Reciprocating Engine,118992.9662023109,27.0165366959558
10040,helena,large_hotel,None,0.0,0.0,118992.96620231088,413.8383120370617,None,118992.9662023109,-1.2229223031238504e-14
10041,helena,large_hotel,None,0.0,1.0,155076.89385659684,413.8383120370617,None,118992.9662023109,30.3244206829304
10042,helena,large_hotel,RE3,1.0,0.0,113985.46611816496,413.8383120370617,Reciprocating Engine,118992.9662023109,-4.208232002244762
