,City,Building,PM_id,alpha_CHP,beta_ABC,electricity_demand_int,cooling_demand_int,heat_demand_int,total_electricity_demand_int,total_heat_demand_int,electricity_Grid_int,electricity_CHP_int,heat_CHP_int,heat_Furnace_int,Furnace_co2_int,CHP_co2_int,Grid_co2_int,Furnace_n2o_int,Grid_n2o_int,Furnace_ch4_int,Grid_ch4_int,Furnace_co_int,CHP_co_int,Grid_co_int,Furnace_nox_int,CHP_nox_int,Grid_nox_int,Furnace_pm_int,Grid_pm_int,Furnace_so2_int,Grid_so2_int,Furnace_voc_int,CHP_voc_int,Grid_voc_int,Grid_NG_int,Furnace_NG_int,CHP_NG_int,Grid_ch4_leak_int,Furnace_ch4_leak_int,CHP_ch4_leak_int,ch4_leak_int,avoided_co2_int,avoided_n2o_int,avoided_ch4_int,avoided_co_int,avoided_nox_int,avoided_pm_int,avoided_so2_int,avoided_voc_int,Grid_GHG_int_100,Grid_GHG_int_20,Furnace_GHG_int_100,Furnace_GHG_int_20,CHP_GHG_int_100,CHP_GHG_int_20,co2_int,n2o_int,ch4_int,co_int,nox_int,pm_int,so2_int,voc_int,GHG_int_100,GHG_int_20,NG_int,energy_demand_int,TFCE,trigen_efficiency
62,chicago,supermarket,None,0.0,0.0,392.0130614579541,20.30906600382447,212.28010756275663,397.98631616496164,212.28010756275663,397.98631616496164,0.0,0.0,212.28010756275663,38634.979576421676,0.0,67753.19046392308,0.20612398444343671,3.4664608137968145,0.7408575753940204,9.949657904124031,26.959573660470074,0.0,34.66460813796812,10.31681322754997,0.0,12.337575801113813,0.6113667097807393,7.641337270367263,0.1931748978821085,2.033710075602954,1.7725388981490162,0.0,2.4277165286062656,785.1640638272767,214.4243510734914,0.0,1625.947578909395,460.95769839519687,0.0,2086.9052773045914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114476.92521035769,206083.70401110093,51617.161999475764,77472.07500984444,0.0,0.0,106388.17004034478,3.6725847982402513,10.690515479518062,61.62418179843825,22.654389028663783,8.252703980147999,2.226884973485063,4.200255426755281,166094.08720983344,283555.7790209455,999.5884149007685,604.293169020711,0.610517703717385,0.6308351320719754
63,chicago,warehouse,None,0.0,0.0,54.64039884998003,3.8416487150154244,63.8797393312616,55.77029553086695,63.8797393312616,55.77029553086695,0.0,0.0,63.8797393312616,11626.112558289613,0.0,9494.335111174789,0.062027226890655006,0.4857592740738513,0.22294029026610304,1.3942573882716731,8.11272689507023,0.0,4.857592740738512,3.1045553314993133,0.0,1.7288791614568746,0.18397364927403356,1.070789674192646,0.058130562791448105,0.28498621016273007,0.5333958234160345,0.0,0.34019880273828834,110.02597351038989,64.52498922349658,0.0,227.8459668344194,138.71227951737498,0.0,366.5582463517942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16041.787597039713,28878.754394236334,15532.73592802958,23313.046210030574,0.0,0.0,21120.4476694644,0.5477865009645059,1.6171976785377773,12.970319635808742,4.833434492956187,1.2547633234666795,0.3431167729541782,0.8735946261543224,31574.52352506928,52191.80060426694,174.5509627338865,118.52013818124168,0.6854733596888969,0.7074821109145902
64,denver,full_service_restaurant,None,0.0,0.0,526.1935854821223,114.02430406563298,425.70659872990296,559.7301455014259,425.70659872990296,559.7301455014259,0.0,0.0,425.70659872990296,77478.60096884238,0.0,95288.45997016277,0.413361107366736,4.875249567317424,1.485716029567361,13.99325363753565,54.064738038697676,0.0,48.75249567317425,20.689340698273284,0.0,17.351634510544212,1.2260350043421213,10.746818793627376,0.38739300484421163,2.8602210435122895,3.5546500993946917,0.0,3.4143538875586996,1104.259060772261,430.0066653837403,0.0,2286.7416239090553,924.4047225865069,0.0,3211.1463464955614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161000.97767680648,289837.2555698483,103513.07394354463,155362.52514493742,0.0,0.0,172767.06093900514,5.288610674684154,15.478969667103007,102.8172337118719,38.04097520881749,11.972853797969497,3.247614048356498,6.9690039869533935,264514.0516203511,445199.78071478574,1534.2657261560018,951.9001842120256,0.6422855750680649,0.7166040598792409
65,denver,hospital,None,0.0,0.0,252.97440163634383,472.91345665114574,133.4518673387847,392.0665947690342,133.4518673387847,392.0665947690342,0.0,0.0,133.4518673387847,24288.23985565883,0.0,66745.41709348046,0.12958176318595988,3.414900040438289,0.46574701701235866,9.801664869225863,16.94838715202565,0.0,34.14900040438291,6.485760752664933,0.0,12.15406443784007,0.38434137793569983,7.527678619565458,0.12144119927829408,2.0034602992697663,1.114323092278852,0.0,2.391606228091108,773.4853896639544,134.79986599877245,0.0,1601.76293667276,289.7853516342384,0.0,1891.5482883069992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112774.1744473721,203018.37723368302,32449.60978513812,48703.54172784497,0.0,0.0,91033.65694913921,3.5444818036242505,10.26741188623822,51.09738755640854,18.639825190505004,7.912019997501158,2.1249014985480605,3.50592932036996,145223.78423251025,251721.91896152784,908.2852556627273,386.42626897512855,0.5785830594865007,1.0992492859861114
66,denver,large_hotel,None,0.0,0.0,144.1152890627312,224.11989888030047,226.04043998738788,210.03290638046667,226.04043998738788,210.03290638046667,0.0,0.0,226.04043998738788,41139.36007770462,0.0,35756.00198221067,0.2194852672277537,1.8293866145738655,0.788881135555984,5.25082265951167,28.707135878398272,0.0,18.293866145738658,10.985565383387048,0.0,6.5110200977944706,0.6509964671636775,4.032631802504965,0.2056968003885231,1.0732681516041855,1.8874376738946885,0.0,1.2812007289208474,414.3617094683916,228.3236767549373,0.0,858.0759733434501,490.83770569515406,0.0,1348.913679038604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60413.93972315569,108758.410912707,54963.068104779835,82493.9374820324,0.0,0.0,76895.36205991526,2.048871881801619,6.039703795067653,47.00100202413693,17.496585481181516,4.683628269668642,1.2789649519927087,3.168638402815537,115377.00782793555,191252.3483947394,642.6853862233291,370.1557290501189,0.6785176008597186,1.027241725734125
67,denver,large_office,None,0.0,0.0,108.38984826437063,54.922471940653466,16.649117253866546,124.5435164822099,16.649117253866546,124.5435164822099,0.0,0.0,16.649117253866546,3030.1393402037083,0.0,21202.288245931428,0.01616629285350441,1.0847740285600482,0.05810541921599422,3.11358791205525,2.114437891241051,0.0,10.847740285600482,0.8091470985379136,0.0,3.860849010948508,0.04794945769113565,2.3912355164584302,0.015150696701018545,0.6364173692240928,0.13902012906978556,0.0,0.75971545054148,245.7046625793525,16.81729015542074,0.0,508.81455182789927,36.15288713468007,0.0,544.9674389625796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35823.741276218556,64490.63232762741,4048.33119931898,6076.130616044305,0.0,0.0,24232.42758613512,1.100940321413553,3.1716933312712423,12.962178176841526,4.66999610948642,2.4391849741495673,0.6515680659251116,0.8987355796112659,39872.072475537534,70566.76294367177,262.52195273477327,125.03896551823713,0.537831721367408,0.7470426897017094
68,denver,medium_office,None,0.0,0.0,110.47323746438224,50.42403497452472,23.459322883523786,125.3038359863008,23.459322883523786,125.3038359863008,0.0,0.0,23.459322883523786,4269.596764801331,0.0,21331.72503830784,0.02277900251990161,1.09139641144068,0.08187303686349806,3.1325958996575185,2.9793340062075226,0.0,10.913964114406802,1.1401230921392556,0.0,3.8844189155753246,0.06756284990454849,2.405833650936976,0.021347983824006652,0.6403026018899974,0.19588534607742367,0.0,0.7643533995164344,247.20465272321388,23.696285740933135,0.0,511.92078841609856,50.940974198922625,0.0,562.8617626150209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36042.43984818078,64884.3379734517,5704.272923071113,8561.529589272619,0.0,0.0,25601.321803109182,1.114175413960581,3.214468936521017,13.893298120614322,5.024542007714583,2.4733965008415235,0.6616505857140035,0.9602387455938587,41746.71277125191,73445.86756272429,270.9009384641468,133.93256034790602,0.5491422795108292,0.7352768690046871
69,denver,midrise_apartment,None,0.0,0.0,66.1758254372851,28.354454438364815,54.35358929786692,74.51537086033403,54.35358929786692,74.51537086033403,0.0,0.0,54.35358929786692,9892.353252211782,0.0,12685.496735263265,0.0527773352082288,0.6490288801935091,0.1896940266495556,1.86288427150835,6.9029058408290975,0.0,6.490288801935094,2.641584439876332,0.0,2.3099764966703535,0.1565383371778567,1.430695120518414,0.04946176626105891,0.380773545096307,0.453852470637189,0.0,0.4545437622480375,147.00704276989757,54.902615452390826,0.0,304.4277703047382,118.02662863667337,0.0,422.4543989414113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21433.627716649444,38585.255344039055,13216.396280615003,19836.457572425887,0.0,0.0,22577.84998747503,0.7018062154017385,2.0525782981579046,13.393194642764195,4.951560936546685,1.5872334576962706,0.43023531135736603,0.9083962328852262,34650.02399726444,58421.71291646492,201.90965822228839,120.52941473515206,0.6382505982766076,0.7786819906528385
70,denver,outpatient_healthcare,None,0.0,0.0,299.66855801084205,245.0224325963694,206.40373752867382,371.73397936271243,206.40373752867382,371.73397936271243,0.0,0.0,206.40373752867382,37565.48023021862,0.0,63283.992646708146,0.20041802914034224,3.2378029602492258,0.7203490439750714,9.29334948406781,26.213274666141572,0.0,32.37802960249224,10.031221643893552,0.0,11.523753360244084,0.594442764082581,7.137292403764075,0.18782740115109317,1.8995606345434604,1.7234712083644268,0.0,2.2675772741125453,733.3723548880357,208.48862376633716,0.0,1518.6953399991542,448.1973976918986,0.0,1966.8927376910526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106925.69373670436,192489.82254480466,50188.28791654529,75327.48131572503,0.0,0.0,100849.47287692683,3.4382209893895648,10.01369852804288,58.59130426863384,21.554975004137642,7.731735167846657,2.0873880356945524,3.99104848247697,157113.9816532498,267817.3038605296,941.8609786543734,506.0722955395158,0.6138248955990995,0.8739720278716672
71,denver,primary_school,None,0.0,0.0,113.42428363442937,37.156710540817386,49.627501325861914,124.35272791114056,49.627501325861914,124.35272791114056,0.0,0.0,49.627501325861914,9032.205241306869,0.0,21169.80839959258,0.04818830378741192,1.0831122601060343,0.1731999796272582,3.108818197778513,6.3026926683844655,0.0,10.831122601060343,2.411896564436889,0.0,3.8549345652453577,0.14292720381848237,2.387572375893898,0.045161026206534366,0.6354424396259281,0.414389636070947,0.0,0.7585516402579574,245.3282669001338,50.12878921804235,0.0,508.0350973526727,107.7641190732438,0.0,615.7992164259163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35768.8627839333,64391.83894249844,12067.22007529092,18111.66175394791,0.0,0.0,30202.01364089944,1.1313005638934468,3.282018177405774,17.13381526944482,6.266831129682246,2.530499579712382,0.6806034658324625,1.1729412763289049,47836.0828592242,82503.50069644634,295.45705611817624,163.05178496029123,0.588851156654774,0.7146112621299854
72,denver,quick_service_restaurant,None,0.0,0.0,797.2512779337408,109.21349549886305,408.15374148913276,829.3728942569346,408.15374148913276,829.3728942569346,0.0,0.0,408.15374148913276,74283.98095102214,0.0,141192.44151830065,0.39631728298594804,7.223837908977904,1.4244565577970745,20.734322356423377,51.83552516911985,0.0,72.23837908977906,19.836271836371854,0.0,25.710559721964998,1.175482775488703,15.923959569733144,0.371419904755111,4.2380954896529355,3.4080837414342597,0.0,5.059174654967304,1636.2215624847051,412.2765065546798,0.0,3388.3497865569666,886.2894004922167,0.0,4274.639187049183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238561.1136137546,429462.5998749956,99244.99302841391,148956.57270593164,0.0,0.0,215476.4224693227,7.620155191963849,22.158778914220463,124.0739042588989,45.546831558336855,17.099442345221856,4.609515394408049,8.467258396401565,337806.1066421687,578419.1725809275,2048.4980690393854,1205.4050194228732,0.6041141333984217,0.6574280696668976
73,denver,secondary_school,None,0.0,0.0,102.37130615831914,127.56368474207665,80.12332389008454,139.89003696481257,80.12332389008454,139.89003696481257,0.0,0.0,80.12332389008454,14582.444947995384,0.0,23814.879892889698,0.07779974749727205,1.2184422219635174,0.27963040037639514,3.4972509241203142,10.175662134040742,0.0,12.184422219635168,3.893993541058108,0.0,4.336591145909187,0.2307551728034435,2.6858887097244017,0.07291222473997692,0.714838088890192,0.6690297544822061,0.0,0.8533292254853567,275.98092057696255,80.93265039402473,0.0,571.5117773602177,173.9845687482875,0.0,745.4963461085049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40238.019873671474,72437.30701537245,19482.45945724474,29241.17680982244,0.0,0.0,38397.32484088509,1.29624196946079,3.7768813244967094,22.360084353675912,8.230584686967292,2.916643882527844,0.7877503136301693,1.5223589799675628,59720.47933091621,101678.48382519487,356.9135709709872,182.49463004840356,0.6164331612730453,0.9738409347993872
74,denver,small_hotel,None,0.0,0.0,122.69068149765549,70.99927535364283,51.57555642237376,143.5728213075507,51.57555642237376,143.5728213075507,0.0,0.0,51.57555642237376,9386.751268872029,0.0,24441.837099397435,0.05007986528612494,1.2505192735887656,0.17999869191408446,3.589320532688765,6.550095665641465,0.0,12.505192735887668,2.506572042127365,0.0,4.4507574605340725,0.14853760249643644,2.756598169104974,0.04693375634436014,0.7336571168815841,0.4306558961268207,0.0,0.8757942099760591,283.2464716858737,52.09652163876137,0.0,586.5575566810289,111.99424220604683,0.0,698.5517988870756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41297.33726888254,74344.31187357708,12540.90117831575,18822.608588736275,0.0,0.0,33828.58836826946,1.3005991388748905,3.7693192246028517,19.055288401529136,6.957329502661435,2.9051357716014086,0.7805908732259437,1.3064501061028795,53838.23844719829,93166.92046231336,335.342993324635,174.26623792002923,0.5819366487881479,0.7936580109962762
75,denver,small_office,None,0.0,0.0,117.49376106489171,28.732669487783713,28.565180835492118,125.94454620835614,28.565180835492118,125.94454620835614,0.0,0.0,28.565180835492118,5198.8629120595615,0.0,21440.79954651055,0.02773679059126283,1.0969769974747823,0.09969248111586744,3.1486136552089046,3.627777966107497,0.0,10.969769974747813,1.3882677886049164,0.0,3.9042809324590406,0.08226772080621725,2.418135287200436,0.025994314560297816,0.6435766311247,0.2385192599763589,0.0,0.768261731870972,248.46867266875418,28.8537180156486,0.0,514.5383689509564,62.028138968595364,0.0,576.5665079195516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36226.73396381399,65216.108012761775,6945.792442158158,10424.923266551397,0.0,0.0,26639.662458570096,1.124713788066045,3.248306136324771,14.597547940855314,5.292548721063955,2.5004030080066553,0.6695709456849973,1.006780991847332,43172.52640597219,75641.03127931316,277.3223906844029,146.05894190038376,0.5571484028481594,0.6607558664102412
76,denver,stand_alone_retail,None,0.0,0.0,126.96970835782754,31.142918925076934,86.3382993961473,136.12939039461673,86.3382993961473,136.12939039461673,0.0,0.0,86.3382993961473,15713.570490098813,0.0,23174.667420779573,0.08383448871365907,1.1856869903371114,0.30132066489255416,3.4032347598654185,10.964964023310706,0.0,11.856869903371122,4.196041350652762,0.0,4.220011102233119,0.24865430226090443,2.61368429557664,0.07856785245049408,0.6956211849164918,0.72092479995783,0.0,0.8303892814071623,268.5617596064904,87.21040343045185,0.0,556.1478969010478,187.48013758772902,0.0,743.6280344887768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39156.306159724474,70489.98384574527,20993.667460681343,31509.345288339424,0.0,0.0,38888.23791087838,1.2695214790507707,3.7045554247579715,22.821833926681844,8.41605245288588,2.8623385978375477,0.7741890373669859,1.5513140813649926,60149.97362040581,101999.32913408474,355.7721630369424,213.30800775397492,0.625309433688503,0.7128455654061585
77,denver,strip_mall,None,0.0,0.0,127.11455285265748,30.50522421190068,98.86863557160292,136.08667762086495,98.86863557160292,136.08667762086495,0.0,0.0,98.86863557160292,17994.091674031744,0.0,23167.395998176056,0.09600144514002644,1.1853149620777332,0.3450515381448944,3.402166940521624,12.556316717593575,0.0,11.853149620777339,4.805015688779903,0.0,4.218687006246811,0.28474167044621645,2.6128642103206072,0.08997045837015866,0.6954029226426198,0.8255531070228844,0.0,0.830128733487276,268.4774940585203,99.8673086581848,0.0,555.9733966022955,214.68925760312447,0.0,770.6626542054199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39144.0202423255,70467.86648576123,24040.49271294939,36082.31802341531,0.0,0.0,41161.48767220777,1.2813164072177594,3.7472184786665164,24.409466338370915,9.023702695026715,2.8976058807668235,0.7853733810127785,1.6556818405101614,63184.5129552749,106550.18450917648,368.3448027167051,225.98318842426036,0.6378678658136857,0.7206849002523726
78,denver,supermarket,None,0.0,0.0,378.7014405418268,16.572449954026016,173.0050515473936,383.57569052830536,173.0050515473936,383.57569052830536,0.0,0.0,173.0050515473936,31486.919381625645,0.0,65299.925555538706,0.16798790505251926,3.340944264501543,0.6037876299004042,9.589392263207635,21.971641546518995,0.0,33.409442645015396,8.408045505203336,0.0,11.890846406377475,0.4982545484564938,7.364653258143466,0.15743459690812822,1.960071778599641,1.4445921804207378,0.0,2.3398117122226627,756.7341783573434,174.75257732059978,0.0,1567.0738917679043,375.67349709606236,0.0,1942.7473888639654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110331.84773850274,198621.65069998053,42067.20014879153,63138.560105540346,0.0,0.0,96786.84493716435,3.508932169554059,10.19317989310804,55.381084191534434,20.29889191158081,7.862907806599961,2.1175063755077703,3.784403892643398,152399.0478872942,261760.21080552076,931.486755677943,551.7064920892207,0.5975186857816515,0.6153100820124705
79,denver,warehouse,None,0.0,0.0,55.07696098771341,4.165719552066819,47.14511556165414,56.30217262067449,47.14511556165414,56.30217262067449,0.0,0.0,47.14511556165414,8580.411032221049,0.0,9584.881866943622,0.04577790721036614,0.49039192352607475,0.16453645331017294,1.407554315516862,5.98742967633007,0.0,4.903919235260745,2.2912526162963904,0.0,1.7453673512409085,0.13577793281756384,1.0810017143169501,0.04290205516110524,0.2877041020916468,0.393661714939812,0.0,0.3434432529861144,111.07528289698898,47.621328850155685,0.0,230.0189165850121,102.37371842979229,0.0,332.3926350148042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16194.776911892848,29154.16889039893,11463.613314358665,17205.709809905205,0.0,0.0,18165.292899164666,0.5361698307364408,1.5720907688270354,10.891348911590823,4.036619967537301,1.2167796471345143,0.3306061572527517,0.7371049679259264,27658.390226251515,46359.87870030411,158.69661174714471,102.22207654936756,0.6518556826352015,0.6781052635569685
80,duluth,full_service_restaurant,None,0.0,0.0,516.3626060457633,31.47759939742058,806.6830264030546,525.6207235155921,806.6830264030546,525.6207235155921,0.0,0.0,806.6830264030546,146816.310805356,0.0,89481.67197129434,0.783289218637366,4.5781565018208035,2.815323762146661,13.1405180878898,102.44874435318796,0.0,45.78156501820808,39.20479508318844,0.0,16.294242428983353,2.3232471160407973,10.09191789149937,0.7340815540267799,2.6859218971646754,6.735803270465509,0.0,3.206286413445112,1036.9665652933554,814.8313398010652,0.0,2147.38976721638,1751.679681410067,0.0,3899.0694486264456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151189.73143279643,272174.8492533338,196149.74259311694,294400.6795935423,0.0,0.0,236297.98277665031,5.361445720458175,15.955841850036455,148.23030937139595,55.49903751217178,12.415165007540166,3.4200034511914557,9.942089683910616,347339.47402591346,566575.5288468761,1851.7979050944202,1323.0456324488184,0.7194649838696704,0.7364633827288675
81,duluth,hospital,None,0.0,0.0,252.73002282741524,465.19465556089216,212.20049853843557,389.5519803453242,212.20049853843557,389.5519803453242,0.0,0.0,212.20049853843557,38620.49073399529,0.0,66317.32913398797,0.20604668408082102,3.392997748807773,0.7405797398991399,9.7387995086331,26.94946331438132,0.0,33.92997748807773,10.312944228967972,0.0,12.07611139070505,0.6111374357906947,7.479398022630221,0.19310245366997633,1.9906106195646063,1.7718741627959367,0.0,2.3762670801064756,768.5244530696908,214.3439379176116,0.0,1591.4896406621813,460.78483060723613,0.0,2052.274471269418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112050.86986220487,201716.26951402155,51597.804594996494,77443.02152775199,0.0,0.0,104937.81986798327,3.5990444328885944,10.479379248532242,60.87944080245907,22.389055619673005,8.090535458420913,2.1837130732345833,4.148141242902413,163648.6744572013,279159.2910417737,982.8683909873031,464.9305213658506,0.6122411549722261,1.085544254173126
82,duluth,large_hotel,None,0.0,0.0,144.2404078225845,215.85445409754354,324.334532552335,207.72701196892055,324.334532552335,207.72701196892055,0.0,0.0,324.334532552335,59028.88492452494,0.0,35363.446517589044,0.3149288311083173,1.809302274249298,1.1319275186076492,5.1931752992230145,41.19048563414652,0.0,18.09302274249298,15.762658282043468,0.0,6.439537371036539,0.9340834537507245,3.988358629803274,0.2951444246226247,1.061485031161184,2.708193346811996,0.0,1.2671347730104154,409.8125444509297,327.61063894175254,0.0,848.6553895610668,704.2793663141906,0.0,1552.9347558752568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59750.67143635321,107564.3817662552,78863.85729208704,118366.57481789262,0.0,0.0,94392.33144211398,2.1242311053576155,6.325102817830665,59.283508376639496,22.20219565308002,4.922442083554002,1.3566294557838097,3.9753281198224113,138614.52872844026,225930.95658414773,737.4231833926823,468.57494037491944,0.7215145339930676,1.0142290281380115
83,duluth,large_office,None,0.0,0.0,107.69448065559571,47.85109184189333,54.01127813736982,121.76833119732878,54.01127813736982,121.76833119732878,0.0,0.0,54.01127813736982,9830.052621001312,0.0,20729.840703033264,0.052444951071386116,1.0606021647287347,0.18849936069942072,3.044208279933222,6.8594323234459695,0.0,10.606021647287347,2.624948117476173,0.0,3.774818267117196,0.15555248103562522,2.3379519589887128,0.04915026310500656,0.6222361724183506,0.4509941724470378,0.0,0.7427868203037061,240.22966088294297,54.55684660340389,0.0,497.4767102697813,117.28331374725971,0.0,614.7600240170412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35025.48599607839,63053.59683269772,13133.161300058076,19711.530389152715,0.0,0.0,30559.893324034565,1.1130471158001205,3.232707640632641,17.465453970733318,6.3997663845933666,2.493504440024339,0.6713864355233574,1.1937809927507446,48158.64729613648,82765.12722185043,294.78650748634686,161.70575879296564,0.5962946229580735,0.7586191887936029
84,duluth,medium_office,None,0.0,0.0,110.21367490414818,27.984958246527068,64.96004830692708,118.44454497665552,64.96004830692708,118.44454497665552,0.0,0.0,64.96004830692708,11822.72879186072,0.0,20163.999336825844,0.06307620690602621,1.03165198674667,0.2267105685911754,2.9611136244163863,8.249926134979738,0.0,10.316519867466695,3.157058347716655,0.0,3.671780894276323,0.18708493912394986,2.2741352635517846,0.05911364395930362,0.6052516248307094,0.542416403362841,0.0,0.7225117243575986,233.67235629653294,65.61621041103741,0.0,483.89759476050307,141.0581269201099,0.0,624.9557216806132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34069.430948091445,61332.48696566022,15795.419436374448,23707.30725953482,0.0,0.0,31986.72812868655,1.0947281936526958,3.187824193007564,18.566446002446426,6.828839241992975,2.461220202675735,0.664365268790013,1.264928127720439,49864.85038446589,85039.79422519497,299.28856670757045,175.1737232110753,0.6128018697847017,0.7063068056878185
85,duluth,midrise_apartment,None,0.0,0.0,66.40271457371017,15.640360980987815,109.45227186579204,71.0028207445889,109.45227186579204,71.0028207445889,0.0,0.0,109.45227186579204,19920.31347957416,0.0,12087.520203558815,0.1062781559816841,0.6184345686853695,0.38198842881161427,1.7750705186147229,13.900438526955588,0.0,6.184345686853693,5.31938041267749,0.0,2.2010874430822565,0.31522254297348096,1.3632541582961073,0.09960156739787075,0.36282441400484955,0.9139264700793638,0.0,0.43311720654199226,140.0773368698278,110.55785036948691,0.0,290.07747200421454,237.671197281005,0.0,527.7486692852198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20423.276554899654,36766.40050160942,26613.966390784175,39944.83851237792,0.0,0.0,32007.833683132973,0.7247127246670536,2.157058947426336,20.08478421380927,7.520467855759751,1.678476701269588,0.46242598140272034,1.3470436766213565,47037.2429456838,76711.23901398735,250.63518723931463,175.8549864395022,0.7199910539220356,0.7823939477585422
86,duluth,outpatient_healthcare,None,0.0,0.0,48.141047754360564,2.080186605358255,53.815663633272244,48.75286734417182,53.815663633272244,48.75286734417182,0.0,0.0,53.815663633272244,9794.450781255551,0.0,8299.688136671813,0.052255009387907364,0.42463747456773676,0.18781666608012013,1.218821683604296,6.834589281425574,0.0,4.246374745677367,2.61544125257703,0.0,1.511338887669326,0.154989111263824,0.9360550530080988,0.04897225390627771,0.24912715212871808,0.44936079133782303,0.0,0.29739249079944796,96.18169744136577,54.359256195224496,0.0,199.1767138805108,116.85854473514263,0.0,316.03525861565345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14023.292063227487,25245.017417343377,13085.59647797758,19640.140461436662,0.0,0.0,18094.138917927357,0.4768924839556441,1.4066383496844148,11.080964027102938,4.126780140246354,1.091044164271923,0.2980994060349956,0.7467532821372717,27108.888541205077,44885.15787878004,150.5409536365902,101.95671138763281,0.6813330758156826,0.6951511535885913
87,duluth,primary_school,None,0.0,0.0,112.82690211265252,17.756866594309827,118.16753239570394,118.04950993450844,118.16753239570394,118.04950993450844,0.0,0.0,118.16753239570394,21506.49089601811,0.0,20096.748571250708,0.11474067395622849,1.028211231529568,0.41240468806100666,2.951237748362708,15.007276614254407,0.0,10.282112315295679,5.742942074431212,0.0,3.6595348079697616,0.3403224932996274,2.2665505907425607,0.10753245448009059,0.6032329957653382,0.9866988955041278,0.0,0.7201020106005008,232.8930146296253,119.36114383404443,0.0,482.2837044223809,256.59603428484456,0.0,738.879738707225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33955.802928386845,61127.93147871697,28733.133465857874,43125.491307666634,0.0,0.0,41603.23946726882,1.1429519054857962,3.3636424364237167,25.28938892955007,9.402476882400974,2.6068730840421868,0.7107654502454287,1.7068009061046292,62688.93639424473,104253.42278638361,352.2541584636699,230.99443450835645,0.6705869516500678,0.7209961978368415
88,duluth,quick_service_restaurant,None,0.0,0.0,789.3471795585688,34.107887270615535,882.3913123317365,799.3789111087518,882.3913123317365,799.3789111087518,0.0,0.0,882.3913123317365,160595.21884437607,0.0,136086.26582715384,0.856801964274116,6.962590315757228,3.079545680037761,19.984472777718793,112.0636966661306,0.0,69.62590315757232,42.884217779322405,0.0,24.780746244371304,2.5412869795154034,15.348075093288024,0.8029760942218807,4.084826235765721,7.367967457969999,0.0,4.876211357763382,1577.0481770127453,891.304355890643,0.0,3265.8112913856316,1916.0771731572092,0.0,5181.888464542837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229933.63365740332,413931.2338602354,214558.65949235167,322030.5789452733,0.0,0.0,296681.4846715301,7.81939228003134,23.064018457756557,181.68959982370282,67.66496402369374,17.889362072803426,4.887802329987604,12.24417881573339,444492.293149755,735961.8128055087,2468.352532903388,1671.738491890305,0.6813330758156794,0.695151153588588
89,duluth,secondary_school,None,0.0,0.0,103.24217788708978,89.3420837841875,189.81278047803255,129.51926135302728,189.81278047803255,129.51926135302728,0.0,0.0,189.81278047803255,34545.92604700196,0.0,22049.359052739383,0.1843082098441697,1.1281127663848678,0.662446603868334,3.237981533825683,24.10622312071013,0.0,11.28112766384868,9.224901131232379,0.0,4.015097101943851,0.5466608077767338,2.4867698179781232,0.17272963023500976,0.6618434255139699,1.5849367169915718,0.0,0.790067494253467,255.5210203400535,191.73008129094202,0.0,529.1426384916201,412.1708030945872,0.0,941.3134415862077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37254.96629654384,67067.15290520246,46154.098714167376,69272.57638907105,0.0,0.0,56595.28509974131,1.3124209762290382,3.9004281376940173,35.387350784558826,13.239998233176232,3.03343062575486,0.8345730557489794,2.37500421124504,83409.06501071126,136339.7292942735,447.2511016309956,293.0549583651225,0.7139882734029009,0.9137464930213273
