,City,Building,PM_id,alpha_CHP,beta_ABC,GHG_base_case,GHG_leak_base_case,GHG_no_leak,GHG_int_sensitivity,GHG_leak_sensitivity,technology,percent_leak_base_case,percent_leak_sensitivity,GHG_leak_ces,percent_change_leak_base_case_to_ces,percent_change_leak_to_ces,percent_change_leak_to_base_case
6413,houston,small_office,GT4,1.0,1.0,96407.98238620888,30027.46247337122,65594.31323863704,98749.03577855375,33154.72253991671,Gas Turbine,31.14624093374517,33.57473040472688,119689.8972373772,-74.91228318642574,-72.29948115490316,10.414666471796567
6414,houston,small_office,GT5,1.0,0.0,83623.16459658038,27632.237908155337,55654.91920067372,86316.06351746661,30661.144316792892,Gas Turbine,33.043760112954764,35.52194466165433,119689.8972373772,-76.91347511699071,-74.38284681957441,10.961495115614968
6415,houston,small_office,GT5,1.0,1.0,91929.33377530685,27898.017965725412,63320.801844623275,94087.46035133382,30766.658506710544,Gas Turbine,30.347242626508734,32.70006267766625,119689.8972373772,-76.69141789770599,-74.29469051536405,10.282596220668614
6416,houston,small_office,GT6,1.0,0.0,79768.62842811983,25785.927300804455,53688.395185147834,82289.81535208906,28601.42016694123,Gas Turbine,32.32590030558237,34.75693807862596,119689.8972373772,-78.4560536052061,-76.10373070150028,10.918718699904725
6417,houston,small_office,GT6,1.0,1.0,90674.48650147786,26857.131328901192,63143.674632995666,92745.04242482831,29601.36779183264,Gas Turbine,29.619281415465704,31.916927328838234,119689.8972373772,-77.56107077639453,-75.2682820563166,10.217906109646007
6418,houston,small_office,MT1,1.0,0.0,257846.67583286256,37375.28751824677,219817.79563758106,261364.73830203622,41546.94266445516,Microturbine,14.49515972913826,15.89615452121281,119689.8972373772,-68.77323117412195,-65.28784498656857,11.161533256892724
6419,houston,small_office,MT1,1.0,1.0,219609.23956641936,33040.584731576135,185613.17043428187,222165.1823073434,36552.01187306155,Microturbine,15.045170593372612,16.452628397232598,119689.8972373772,-72.3948424268025,-69.46107172222807,10.627618034040495
6420,houston,small_office,MT2,1.0,0.0,96029.06972109777,34657.84925166058,60781.28915250954,99297.5227460131,38516.233593503566,Microturbine,36.090997603454014,38.78871549698356,119689.8972373772,-71.04363020470745,-67.81997939465556,11.1327864398802
6421,houston,small_office,MT2,1.0,1.0,92667.96863366694,31329.86309059414,60430.6359397087,95068.30983834175,34637.673898633046,Microturbine,33.80872976124759,36.43451109789628,119689.8972373772,-73.82413736352483,-71.0604865589138,10.558012329878258
6422,houston,small_office,MT3,1.0,0.0,93962.45661837622,31065.713444865203,62483.428250228724,96974.6842668564,34491.256016627674,Microturbine,33.0618361448733,35.56727848859411,119689.8972373772,-74.0448323861006,-71.18281758716674,11.026762922544993
6423,houston,small_office,MT3,1.0,1.0,97070.06077836343,29900.390124180514,66396.6252307642,99405.66989862834,33009.04466786415,Microturbine,30.802896263195915,33.20640030043159,119689.8972373772,-75.01845116895704,-72.42119391046151,10.396702286401482
6424,houston,small_office,MT4,1.0,0.0,97871.14462294501,31614.568041006853,65785.80602114936,100899.06660680665,35113.2605856573,Microturbine,32.302235927457524,34.800381972303164,20873.897691038143,51.45503014791548,68.2161190276054,11.066709942430139
6425,houston,small_office,MT4,1.0,1.0,98073.11047940773,29838.32092238692,67417.65331892949,100371.94801321087,32954.29469428139,Microturbine,30.424568749302622,32.832176067703664,20873.897691038143,42.94561257334083,57.873221293164434,10.442858966493093
6426,houston,small_office,MT5,1.0,0.0,90247.9743830716,29453.635625542567,60369.41655737538,93073.2377394753,32703.821182099928,Microturbine,32.63633984794165,35.13772806920329,20873.897691038143,41.10271144132315,56.67328481800868,11.034921453767012
6427,houston,small_office,MT5,1.0,1.0,93676.62989915723,28513.6211844221,64380.6221101401,95852.59270803345,31471.970597893334,Microturbine,30.438350755270527,32.83371863894888,20873.897691038143,36.59941045252868,50.77189255078747,10.375214688927253
6428,houston,small_office,MT6,1.0,0.0,92959.68608488726,30976.838264396873,61569.53289720809,95962.11000487237,34392.57710766427,Microturbine,33.322873138910985,35.839746652004656,20873.897691038143,48.39987587797874,64.76356077202652,11.026751065144264
6429,houston,small_office,MT6,1.0,1.0,96271.5467816486,29829.618124810328,65668.88323341955,98599.34911645079,32930.46588303124,Microturbine,30.984874682097125,33.39825889128203,20873.897691038143,42.90392032350132,57.759065271117926,10.395197636277583
6430,houston,small_office,FC1,1.0,0.0,68047.27908672704,25766.45872533122,41849.938221873635,70460.67517135141,28610.736949477767,Fuel Cell,37.86552389918717,40.60525517233562,20873.897691038143,23.43865581172038,37.0646602419696,11.038685038042551
6431,houston,small_office,FC1,1.0,1.0,75773.19797251691,25524.292334152306,49462.69896416397,77616.94094315614,28154.241978992166,Fuel Cell,33.6851195635296,36.273320794246864,20873.897691038143,22.278516029666715,34.877742507474856,10.30371228479038
6432,houston,small_office,FC2,1.0,0.0,60762.43216697851,16970.887517611838,43680.39504198866,62455.78925052508,18775.394208536418,Fuel Cell,27.929901605937868,30.06189567667431,20873.897691038143,-18.698042077220663,-10.053242157082536,10.632954163722557
6433,houston,small_office,FC2,1.0,1.0,84648.21008406206,21992.83125542418,62169.630593626214,86338.39916328626,24168.768569660042,Fuel Cell,25.98144867278781,27.993070063705034,20873.897691038143,5.3604438468932,15.784646103906589,9.89384808606306
6434,houston,small_office,FC3,1.0,0.0,66947.32748286363,19534.128386666333,47185.77433557441,68836.38397692415,21650.60964134973,Fuel Cell,29.178354269132612,31.452276238983746,20873.897691038143,-6.418395472672158,3.720972296635595,10.834787264570611
6435,houston,small_office,FC3,1.0,1.0,83577.08880032176,22615.184669679074,60351.993910975594,85234.36230359759,24882.368392621996,Fuel Cell,27.05907204271036,29.192883855918467,20873.897691038143,8.341935006170525,19.20326889072003,10.025050673066623
6436,houston,small_office,FC4,1.0,0.0,64921.8648891483,26700.296247194736,37808.25371867127,67452.54791799339,29644.294199322117,Fuel Cell,41.12681650902128,43.9483683186626,20873.897691038143,27.912365205555545,42.0160941578697,11.026087219675297
6437,houston,small_office,FC4,1.0,1.0,73944.8110884009,26424.174362523543,46747.59130245863,75896.96247234452,29149.371169885875,Fuel Cell,35.734994752956354,38.406505636516584,20873.897691038143,26.58955578702639,39.64508019218983,10.313271362708614
6438,houston,small_office,FC5,1.0,0.0,64052.998759631315,21499.605597655853,42272.58796047635,66116.24974126366,23843.66178078731,Fuel Cell,33.56533810124397,36.06323993586451,20873.897691038143,2.9975614323641504,14.227166069824074,10.902786902225948
6439,houston,small_office,FC5,1.0,1.0,78763.12754425876,23586.60544448516,54514.559441297235,80485.0473870548,25970.487945757566,Fuel Cell,29.946252999198542,32.267469286394004,20873.897691038143,12.995693442589184,24.41609291257358,10.106933390153374
6440,houston,stand_alone_retail,None,0.0,0.0,86291.08959042764,21623.954735465635,64667.13485496201,88519.81370092547,23852.678845963463,None,25.059313583942043,26.946146685930138,20873.897691038143,3.593277381777707,14.270363872695466,10.306736846995326
6441,houston,stand_alone_retail,None,0.0,1.0,125138.31198485628,30514.633388553986,94122.20791081018,127612.01499626163,33489.807085451444,None,24.38472511299876,26.243459196559606,20873.897691038143,46.18560385900009,60.43868558304629,9.749989976984104
6442,houston,stand_alone_retail,RE1,1.0,0.0,91215.74551758904,38488.65728209041,52025.8601300261,94793.57955528592,42767.71942525982,Reciprocating Engine,42.19519016557145,45.116683667712586,20873.897691038143,84.38653792298153,104.88612169265072,11.117722584623776
6443,houston,stand_alone_retail,RE1,1.0,1.0,98996.90087712198,35882.839189738894,61927.59540435878,101518.05263177826,39590.45722741949,Reciprocating Engine,36.24642677883198,38.998440376925096,20873.897691038143,71.90291780123358,89.66490021850105,10.33256598809168
6444,houston,stand_alone_retail,RE2,1.0,0.0,90090.7576375929,31026.370170693524,58600.38173969199,93035.08188495369,34434.70014526169,Reciprocating Engine,34.43901570403366,37.01259723492619,20873.897691038143,48.63716700122649,64.96535843445113,10.98526819546413
6445,houston,stand_alone_retail,RE2,1.0,1.0,107262.3196204771,32438.175345593518,73838.68857090245,109561.29029193193,35722.601721029474,Reciprocating Engine,30.241911102023987,32.605130540033514,20873.897691038143,55.400662711498796,71.13527262503722,10.125188425193345
6446,houston,stand_alone_retail,RE3,1.0,0.0,85178.25471639086,28681.535408187174,56088.71732268221,87908.75010924845,31820.032786566233,Reciprocating Engine,33.672368028301456,36.19666159173227,20873.897691038143,37.403832445251034,52.43934437902141,10.94257100853524
6447,houston,stand_alone_retail,RE3,1.0,1.0,105913.64909659485,31231.66598526083,73749.29629233168,108123.64019045571,34374.34389812403,Reciprocating Engine,29.487857562887935,31.791700536140777,20873.897691038143,49.6206719393361,64.6762114431656,10.062472857984346
6448,houston,stand_alone_retail,RE4,1.0,0.0,81917.23645192011,26724.640582703934,54848.01047825943,84481.94509849876,29633.93462023934,Reciprocating Engine,32.623952833649966,35.07723997794877,20873.897691038143,28.028990935304382,41.96646481103608,10.886185834874377
6449,houston,stand_alone_retail,RE4,1.0,1.0,106227.25478996095,30416.354115292703,74938.17491007973,108396.83055832225,33458.655648242515,Reciprocating Engine,28.63328641546257,30.866820990896304,20873.897691038143,45.71478008322065,60.28944926087008,10.002190010735728
6450,houston,stand_alone_retail,RE5,1.0,0.0,82990.12610330369,26225.392416751718,56456.47642975259,85527.3165040854,29070.8400743328,Reciprocating Engine,31.60061762541138,33.99012299531714,20873.897691038143,25.63725665864095,39.268863461057755,10.849971708196533
6451,houston,stand_alone_retail,RE5,1.0,1.0,108665.31787344754,30428.055486178866,77400.02804365149,110865.14913975945,33465.12109610796,Reciprocating Engine,28.00162561675438,30.18542919553644,20873.897691038143,45.7708375146566,60.32042310179402,9.981136031872309
6452,houston,stand_alone_retail,GT1,1.0,0.0,132045.1022972086,44633.41044502172,86794.05181300189,136374.42676466893,49580.374951667036,Gas Turbine,33.80164024907212,36.35606479008279,20873.897691038143,113.82403567199779,137.5233206827182,11.083545840035814
6453,houston,stand_alone_retail,GT1,1.0,1.0,132660.57399274444,41209.490756573796,90334.4506072521,135829.02154008276,45494.570932830655,Gas Turbine,31.063856816138646,33.49399886489305,20873.897691038143,97.42115903090969,117.94957322399344,10.39828470962917
6454,houston,stand_alone_retail,GT2,1.0,0.0,122303.656687007,41678.5511625232,80007.4654852988,126305.01909722792,46297.55361192912,Gas Turbine,34.07792726033101,36.65535537925843,20873.897691038143,99.66827364693461,121.79639996897274,11.082444856094863
6455,houston,stand_alone_retail,GT2,1.0,1.0,125350.0387087669,38991.99615584717,85241.40992400114,128272.36486024744,43030.95493624629,Gas Turbine,31.106489122384367,33.54655149854644,20873.897691038143,86.79786943953323,106.14719671985797,10.358430392370277
6456,houston,stand_alone_retail,GT3,1.0,0.0,108673.6596975901,37174.20370659054,70985.05971549639,112257.2236398857,41272.16392438932,Gas Turbine,34.20718857728401,36.765708776824816,20873.897691038143,78.08942180717241,97.72140562952377,11.02366643854234
6457,houston,stand_alone_retail,GT3,1.0,1.0,119115.85534391282,36556.83539490784,81529.78359696962,121835.46809503308,40305.684498063456,Gas Turbine,30.690150601160926,33.08206151153337,20873.897691038143,75.13181263987367,93.09131957357454,10.254851282006245
6458,houston,stand_alone_retail,GT4,1.0,0.0,113190.62923504684,37226.31381792684,75449.91914161683,116779.94799020595,41330.028848589136,Gas Turbine,32.88815873673099,35.39137459802207,20873.897691038143,78.3390642654598,97.99861750943376,11.02369428983348
6459,houston,stand_alone_retail,GT4,1.0,1.0,122505.64639768089,36595.94178864236,84880.46825700314,125229.57788794671,40349.109630943574,Gas Turbine,29.872861263752448,32.220111503567686,20873.897691038143,75.3191585506056,93.299355147586,10.25569409848066
6460,houston,stand_alone_retail,GT5,1.0,0.0,101361.05049603466,32852.14566691129,68105.35381611684,104552.39881817928,36447.04500206244,Gas Turbine,32.41101538129431,34.86007534408204,20873.897691038143,57.3838587942098,74.6058428642695,10.94266222851903
6461,houston,stand_alone_retail,GT5,1.0,1.0,118245.47462401673,34405.85495677911,82911.10366186446,120807.00395455689,37895.90029269242,Gas Turbine,29.09697395708281,31.368959623357146,20873.897691038143,64.82717059378272,81.54683353153729,10.143754138060311
6462,houston,stand_alone_retail,GT6,1.0,0.0,96987.33723046881,30721.803592933557,65911.24323312871,99981.39801127661,34070.15477814791,Gas Turbine,31.676097591925874,34.07649368366027,20873.897691038143,47.178088384151884,63.21894110257787,10.89894079651144
6463,houston,stand_alone_retail,GT6,1.0,1.0,117108.26044040639,33314.674838253726,82911.54051909743,119586.85419372909,36675.313674631674,Gas Turbine,28.447758264846545,30.668348893280662,20873.897691038143,59.59968440660137,75.69940323305121,10.087563071511894
6464,houston,stand_alone_retail,MT1,1.0,0.0,304897.71925572335,44099.8586310074,260021.85072108242,309038.2965549649,49016.44583388247,Microturbine,14.463820437443168,15.86096169319407,20873.897691038143,111.26796386446283,134.82172117249985,11.14875955502072
6465,houston,stand_alone_retail,MT1,1.0,1.0,256762.76937261893,39480.20968344182,216037.5932291692,259639.73299790756,43602.13976873834,Microturbine,15.376142647124746,16.793323296588714,20873.897691038143,89.1367403817064,108.88355598033898,10.440496943523785
6466,houston,stand_alone_retail,MT2,1.0,0.0,115277.95676706334,40940.948909141785,73635.77975244905,119128.86726971451,45493.08751726546,Microturbine,35.514984874228126,38.188130685626795,20873.897691038143,96.13466308555826,117.94246666638189,11.118791159985111
6467,houston,stand_alone_retail,MT2,1.0,1.0,117054.55385683864,37723.178414893286,78144.90915892103,119780.63773472945,41635.72857580841,Microturbine,32.22700627352773,34.759982383810986,20873.897691038143,80.71937964460322,99.46312467404692,10.371740466520265
6468,houston,stand_alone_retail,MT3,1.0,0.0,113240.24035107446,36820.2757401504,75925.49723106266,116799.69141970493,40874.19418864227,Microturbine,32.515186850538186,34.99512172661999,20873.897691038143,76.39386896084369,95.81486310623684,11.010016538445711
6469,houston,stand_alone_retail,MT3,1.0,1.0,123372.39085808361,36487.500818953304,85872.03451691332,126096.07130091016,40224.03678399684,Microturbine,29.575094204768398,31.899516272801197,20873.897691038143,74.7996534189137,92.7001721449768,10.240591657904409
6470,houston,stand_alone_retail,MT4,1.0,0.0,117679.7731901804,37429.86677727212,79688.64848599781,121254.89806140013,41566.249575402326,Microturbine,31.806542248158742,34.28005815843771,20873.897691038143,79.31421975562331,99.1302735628914,11.051021962605201
6471,houston,stand_alone_retail,MT4,1.0,1.0,124031.2772677535,36312.557135800365,86649.98527438226,126693.7449079211,40043.75963353882,Microturbine,29.27693557279939,31.60673769856749,20873.897691038143,73.96155559098362,91.83652342384977,10.275240280613241
6472,houston,stand_alone_retail,MT5,1.0,0.0,108853.24049091639,34922.57823283161,73423.11473235085,112193.40861828644,38770.293885935585,Microturbine,32.082258713966205,34.55665922215007,20873.897691038143,67.30262239344516,85.73576655298525,11.017845324737898
6473,houston,stand_alone_retail,MT5,1.0,1.0,119533.24618885285,34933.95960788399,83575.75906094883,122077.86433773077,38502.10527678195,Microturbine,29.2253082064643,31.53897349503521,20873.897691038143,67.35714682975714,84.45096285641077,10.213974336000236
6474,houston,stand_alone_retail,MT6,1.0,0.0,112064.4656095435,36716.06726088835,74853.93096879376,115612.4215494757,40758.49058068194,Microturbine,32.76334479549918,35.25442165679366,20873.897691038143,75.89464030309861,95.26056505575818,11.009957278566613
6475,houston,stand_alone_retail,MT6,1.0,1.0,122490.02256513026,36409.29684440799,85067.87019850526,125205.07640906115,40137.206210555894,Microturbine,29.724295972799318,32.057171611335036,20873.897691038143,74.42500381727803,92.28419533639915,10.238894154091486
6476,houston,stand_alone_retail,FC1,1.0,0.0,82806.86838630619,30595.605116146948,51696.86699465607,85663.92066279743,33967.053668141365,Fuel Cell,36.94814900306815,39.6515282108641,20873.897691038143,46.57351285803541,62.7250174878674,11.01938837030918
6477,houston,stand_alone_retail,FC1,1.0,1.0,99703.94276633876,31619.88054867857,67054.82586562479,101878.33980927675,34823.51394365196,Fuel Cell,31.713771463162054,34.18146978920541,20873.897691038143,51.48048063038095,66.82803786378071,10.13170619048171
6478,houston,stand_alone_retail,FC2,1.0,0.0,75533.43737641259,20582.649208213257,54815.72328398069,77583.14049185286,22767.417207872164,Fuel Cell,27.24971869827913,29.345830889976682,20873.897691038143,-1.3952759907888594,9.071231184806335,10.614610284409363
6479,houston,stand_alone_retail,FC2,1.0,1.0,111199.73477808257,28117.158662547474,82427.89568191227,113302.77450115976,30874.878819247497,Fuel Cell,25.285274932228845,27.249887705910915,20873.897691038143,34.70008849674062,47.911421605286044,9.807961714045282
6480,houston,stand_alone_retail,FC3,1.0,0.0,82228.1628473774,23456.269680499823,58496.967077006964,84488.99396542416,25992.026888417186,Fuel Cell,28.525834541672413,30.76380208652269,20873.897691038143,12.37129752997869,24.519278924972532,10.81057321755404
6481,houston,stand_alone_retail,FC3,1.0,1.0,109617.45805755656,28710.53608285247,80103.77214488263,111659.27081294535,31555.49866806272,Fuel Cell,26.191572575763892,28.260527261480462,20873.897691038143,37.54276516924225,51.172048148969054,9.909123873550438
6482,houston,stand_alone_retail,FC4,1.0,0.0,79189.38515139485,31701.709621731246,46993.20814980221,82184.2125281851,35191.00437838289,Fuel Cell,40.032776566106286,42.81966486728108,20873.897691038143,51.872496890419484,68.58856404902069,11.006645377446016
6483,houston,stand_alone_retail,FC4,1.0,1.0,97818.69088914036,32646.237447027277,64159.59791989607,100118.64557436007,35959.04765446401,Fuel Cell,33.374232623932606,35.9164343945869,20873.897691038143,56.39742002301463,72.26800756958018,10.147601887697459
6484,houston,stand_alone_retail,FC5,1.0,0.0,78611.38564177627,25708.054818584118,52564.88977629093,81069.77649305484,28504.886716763915,Fuel Cell,32.702711711167375,35.16092920177953,20873.897691038143,23.158861843140297,36.557566481711795,10.87920466140438
6485,houston,stand_alone_retail,FC5,1.0,1.0,104020.24848605436,29718.25659343101,73435.23084858016,106118.54041663164,32683.30956805149,Fuel Cell,28.569684293164556,30.798868359603947,20873.897691038143,42.37042373830378,56.57502040015995,9.977210356531746
6486,houston,strip_mall,None,0.0,0.0,83374.01590798266,20877.758675688936,62496.25723229372,85525.8599777338,23029.602745440083,None,25.041085580825417,26.9270636406763,20873.897691038143,0.018496711577019213,10.327276133615698,10.306872989469207
6487,houston,strip_mall,None,0.0,1.0,118163.03311199814,28839.665693834555,88874.28325642456,120534.26417193779,31659.980915513224,None,24.406673503801763,26.266374240565654,20873.897691038143,38.1613827982705,51.67258834034578,9.779292352482456
6488,houston,strip_mall,RE1,1.0,0.0,88628.97110690773,36895.17083449746,51062.706314485156,92057.41812238039,40994.711807895226,Reciprocating Engine,41.62879290338716,44.53167669051633,20873.897691038143,76.7526668023183,96.39222350646864,11.111321294017811
6489,houston,strip_mall,RE1,1.0,1.0,95822.37220950854,34614.83539094963,60099.20103008711,98306.40398104457,38207.202950957464,Reciprocating Engine,36.123959982191685,38.86542626289593,20873.897691038143,65.82832733635044,83.0381825017811,10.37811539311001
6490,houston,strip_mall,RE2,1.0,0.0,87711.99089880024,29816.01565394577,57451.21483259882,90540.28749208433,33089.07265948551,Reciprocating Engine,33.99308959746074,36.546242094027356,20873.897691038143,42.83875534537461,58.51889833536813,10.977513037046547
6491,houston,strip_mall,RE2,1.0,1.0,103351.09785502222,31142.18254146953,71293.6600928526,105603.11788710929,34309.45779425668,Reciprocating Engine,30.132415801866795,32.4890575967026,20873.897691038143,49.19198609869542,64.36536339347334,10.170370199871341
6492,houston,strip_mall,RE3,1.0,0.0,83064.52754312125,27588.761980258267,55084.49497677629,85689.93662816672,30605.44165139044,Reciprocating Engine,33.21365063556899,35.71649467334333,20873.897691038143,32.16871323510912,46.6206364733232,10.93445103948783
6493,houston,strip_mall,RE3,1.0,1.0,101902.30043485493,29936.025756018436,71101.83031653574,104063.7063583596,32961.87604182387,Reciprocating Engine,29.37718346717425,31.674708882955315,20873.897691038143,43.41368439719318,57.90954104357565,10.10772208197043
6494,houston,strip_mall,RE4,1.0,0.0,79996.21587175837,25732.464303292647,53933.695683702565,82465.53556240586,28531.839878703297,Reciprocating Engine,32.16710193460184,34.598501888236456,20873.897691038143,23.275799681342928,36.6866902435426,10.878769877677243
6495,houston,strip_mall,RE4,1.0,1.0,102037.60958228097,29102.627932578056,72129.71841669217,104156.68342050986,32026.96500381769,Reciprocating Engine,28.521471692366834,30.74883334611934,20873.897691038143,39.4211486677583,53.43068878587026,10.048360849111068
6496,houston,strip_mall,RE5,1.0,0.0,81038.2185139362,25260.853697787028,55481.91051045722,83481.70339194722,27999.792881489997,Reciprocating Engine,31.171531360160515,33.54003541354537,20873.897691038143,21.016467895367484,34.137827519923306,10.842623200588479
6497,houston,strip_mall,RE5,1.0,1.0,104299.59114889518,29087.979521109883,74440.76125088267,106445.25780105709,32004.496550174415,Reciprocating Engine,27.88887204704829,30.066625053405232,20873.897691038143,39.35097293112785,53.32304979110351,10.026536999408787
6498,houston,strip_mall,GT1,1.0,0.0,127611.251945413,42766.031996288155,84252.66328986235,131755.90522788983,47503.24193802749,Gas Turbine,33.51274385630333,36.05397561184384,20873.897691038143,104.87803777369777,127.57245743530787,11.077038763265424
6499,houston,strip_mall,GT1,1.0,1.0,128395.37041774485,39754.911801393624,87598.53236201064,131502.74447947796,43904.21211746733,Gas Turbine,30.962885711570255,33.386536753473564,20873.897691038143,90.45274816337596,110.33068556389863,10.437201664042558
6500,houston,strip_mall,GT2,1.0,0.0,118321.83060879,39948.28461423492,77780.98933529259,122153.73998712486,44372.75065183228,Gas Turbine,33.76239567009134,36.325331223185806,20873.897691038143,91.37913390936112,112.57530006426626,11.075484417723327
6501,houston,strip_mall,GT2,1.0,1.0,121282.91247638749,37597.49972824194,82643.48649380494,124150.83374725014,41507.3472534452,Gas Turbine,30.999832507783637,33.43299919994662,20873.897691038143,80.11729426260338,98.84809185045343,10.399222164941772
6502,houston,strip_mall,GT3,1.0,0.0,105400.05094539776,35670.87344011153,69235.37685818691,108835.80463555317,39600.42777736627,Gas Turbine,33.84331707637479,36.38547802349786,20873.897691038143,70.88745939109504,89.71266585429346,11.016142746972932
6503,houston,strip_mall,GT3,1.0,1.0,115000.06662419047,35176.837872147575,78863.82919869237,117662.09828065817,38798.269081965795,Gas Turbine,30.588536950245615,32.97431343559818,20873.897691038143,68.5206969623606,85.86978654505518,10.294931065096126
6504,houston,strip_mall,GT4,1.0,0.0,109707.42326744669,35720.56552889086,73493.0570914565,113148.66473462635,39655.60764316985,Gas Turbine,32.55984368697698,35.047349198663795,20873.897691038143,71.12551789609894,89.977014499766,11.016180891918756
6505,houston,strip_mall,GT4,1.0,1.0,118298.01203630771,35214.88468676107,82123.72779619612,120964.2454166355,38840.51762043937,Gas Turbine,29.767942910108253,32.10908933186125,20873.897691038143,68.70296677692346,86.07218544103,10.295739900694173
6506,houston,strip_mall,GT5,1.0,0.0,98499.36091938942,31566.545927056464,66545.7341693639,101564.23711501787,35018.50294565397,Gas Turbine,32.04746267632143,34.47916701820619,20873.897691038143,51.22497194478935,67.76216624214162,10.935491727774844
6507,houston,strip_mall,GT5,1.0,1.0,113889.04056126974,33021.61814309931,80007.00865896141,116392.15586306562,36385.147204104214,Gas Turbine,28.994552926569277,31.26082418037778,20873.897691038143,58.19574586339276,74.30931080842447,10.18583961097557
6508,houston,strip_mall,GT6,1.0,0.0,94361.71148162919,29542.89154538059,64479.3492564051,97240.11569883002,32760.766442424927,Gas Turbine,31.308134498103236,33.69058768285598,20873.897691038143,41.530307289301,56.94609088982079,10.892213756738697
6509,houston,strip_mall,GT6,1.0,1.0,112651.72479996085,31929.02740770002,79908.22756160746,115071.93807959105,35163.71051798359,Gas Turbine,28.3431323083578,30.558024054189598,20873.897691038143,52.96150187326162,68.45780811257181,10.130853874689254
6510,houston,strip_mall,MT1,1.0,0.0,292365.39060369326,42238.84372742519,249383.70494241192,296329.14460455807,46945.43966214617,Microturbine,14.447279016236477,15.84232955715287,20873.897691038143,102.35245162459397,124.90020961586588,11.142814337185659
6511,houston,strip_mall,MT1,1.0,1.0,249479.26536653374,38153.93220157712,210159.57560716485,252312.83267528008,42153.25706811523,Microturbine,15.29342815144238,16.70674322077203,20873.897691038143,82.78297980715824,101.94243400078089,10.482077824662056
6512,houston,strip_mall,MT2,1.0,0.0,111574.64339533242,39233.67079389736,71669.87864350993,115263.49553357443,43593.61689006449,Microturbine,35.16360850456337,37.820835372259175,19559.45036883811,100.58677546688119,122.87751479723245,11.112766172379924
6513,houston,strip_mall,MT2,1.0,1.0,113390.75706079984,36405.31103032286,75877.1102420052,116074.16836484871,40197.0581228435,Microturbine,32.10606576231114,34.63049418238741,19559.45036883811,86.12645214368285,105.51220696305961,10.415367937283653
6514,houston,strip_mall,MT3,1.0,0.0,109768.22741287049,35336.561606966,73957.57901125636,113182.2689463172,39224.689935060844,Microturbine,32.191976166340766,34.65621452920799,19559.45036883811,80.6623444964681,100.5408597654317,11.003131462933174
6515,houston,strip_mall,MT3,1.0,1.0,119096.71109424444,35098.83818291624,83054.73175304905,121762.0436474726,38707.31189442356,Microturbine,29.47087107648303,31.789308667066713,19559.45036883811,79.44695541565578,97.89570342984487,10.280892184242397
6516,houston,strip_mall,MT4,1.0,0.0,113952.46021490128,35906.20223926203,77507.56059368269,117379.0111876621,39871.4505939794,Microturbine,31.50980871457013,33.96812615011223,19559.45036883811,83.57469950417102,103.84750001718935,11.043352143718312
6517,houston,strip_mall,MT4,1.0,1.0,119878.63712494259,34961.971346265964,83919.60596461089,122488.45440331732,38568.84843870642,Microturbine,29.164471823138193,31.487741948078558,19559.45036883811,78.7472075491803,97.18779265982785,10.316572417263549
6518,houston,strip_mall,MT5,1.0,0.0,105576.26458525567,33524.903254094555,71564.41495083386,108780.47165120926,37216.05670037539,Microturbine,31.754204778690852,34.21207514130288,19559.45036883811,71.40002720887314,90.27148513164553,11.010183738054534
6519,houston,strip_mall,MT5,1.0,1.0,115391.09802241687,33594.37245234514,80843.25847602471,117883.01675210195,37039.75827607722,Microturbine,29.11348711303432,31.420775694915164,19559.45036883811,71.7551966893063,89.37013861641296,10.255842190889231
6520,houston,strip_mall,MT6,1.0,0.0,108647.01117781788,35237.188627898075,72935.73575527166,112050.09098155114,39114.35522627949,Microturbine,32.432727091062716,34.90791920259985,19559.45036883811,80.15428840494188,99.97676053615511,11.003053164439391
6521,houston,strip_mall,MT6,1.0,1.0,118238.25037575605,35022.75312782874,82272.35608964814,120895.19006588474,38622.833976236616,Microturbine,29.62049338224132,31.947370242925437,19559.45036883811,79.05796158580503,97.46380009619325,10.279262841696141
6522,houston,strip_mall,FC1,1.0,0.0,80733.53503677553,29397.53613921389,50842.198250462316,83476.4887833002,32634.29053283789,Fuel Cell,36.41304214639282,39.093990425920396,19559.45036883811,50.298375388143356,66.84666448925614,11.010291400939673
6523,houston,strip_mall,FC1,1.0,1.0,96114.11554043052,30373.648729603767,64781.067257476236,98245.7039881892,33464.636730712955,Fuel Cell,31.601652430362382,34.062188342338075,19559.45036883811,55.28886628631812,71.09190749055215,10.176544901227318
6524,houston,strip_mall,FC2,1.0,0.0,74003.7287160532,19897.97410172299,53976.721420156864,75985.90474201749,22009.183321860626,Fuel Cell,26.88779936761029,28.964823669053892,19559.45036883811,1.7307425643422667,12.524549038072175,10.610171715696545
6525,houston,strip_mall,FC2,1.0,1.0,106148.66162993692,26693.782562685716,78860.36898162513,108183.40354189862,29323.03456027348,Fuel Cell,25.147545105888845,27.10492885252671,19559.45036883811,36.47511591232616,49.91747726710462,9.849679382880353
6526,houston,strip_mall,FC3,1.0,0.0,80329.9360772226,22624.55998215915,57441.894979829136,82510.58586446551,25068.69088463637,Fuel Cell,28.164543739222893,30.382393509864286,19559.45036883811,15.670734890405399,28.166642783457352,10.802998619219851
6527,houston,strip_mall,FC3,1.0,1.0,105121.64465523997,27392.31994664865,76990.84682367141,107109.97013303605,30119.123309364637,Fuel Cell,26.057735337461,28.119813003360143,19559.45036883811,40.04647078575265,53.98757501565626,9.95462731169508
